Timestamp,participacion,s1_edad,s1_genero,s1_experiencia_clinica,s1_educacion,s1_titulo_terciario,s1_titulo,s1_no_titulo_universitario,s1_horas_semana_pacientes_atendidos,s1_contexto_trabajo,s1_orientacion_teo,s1_marco_teo_terapia_basada_arte,s1_marco_teo_psa,s1_marco_teo_tcc,s1_marco_teo_humanista,s1_marco_teo_eclectico,s2_evidencia_cientifica,s2_experiencia_personal,s2_entrenamiento_clinica,s2_tratamiento_preferencia_consultantes,s2_intuicion,s2_terapia_personal,s3_tratamiento_personal_consultantes,s3_investigacion_empirica_ensayos_controlados,s3_supervision,s3_estudios_de_caso,s3_discusion_pares,s3_libros,s3_observaciones_casos_clinicos,s3_medidas_resultado,s3_guias_manuales_clinicos,s4_apertura_terapias_desarrolladas_por_investigadores,s4_actualizacion_info_cientifica,s4_formacion_enfasis_investigacion,s4_supervisores_terapia_evidencia_requerimiento,s4_tratamientos_cientificos_eficientes,s4_atraer_consultantes_con_tbe,s4_hallazgos_cientificos_practica_diaria,s4_nueva_terapia_intento,s4_interes_aprender_tbe,s4_tratamientos_utilizados_base_empirica,s4_complejidad_consultantes_ensayos_clinicos,s4_consultantes_prefieren_otros_tratamientos,s4_terapia_manualizada,s4_diagnosticos_utilizados_son_simples,s4_tratamientos_preferencia_no_probados_ensayo_controlado,s4_enfoque_tratamiento_individual,s4_no_tiempo_aprender_tbe,s4_capacitacion_tbe_demasiado_dinero,s4_no_saber_tbe,s4_entrenamiento_clinico_no_info_tbe,s4_alianza_terapeutica_mas_importante,s4_terapias_igualmente_efectivas,s4_empleador_no_fondos_capacitacion_tbe,s4_exp_clinica_mas_importante_que_evidencia_cientifica,claridad_preguntas,claridad_preguntas_comentario,pregunta_inapropiada,pregunta_inapropiada_comentario,preguntas_adicionales,preguntas_adicionales_sugerencias,comentario_extra,formacion_publica_vs_privada,¿Le parecieron claras todas las preguntas?.1,"En el caso de que haya respondido NO, ¿cuál/es no le parecieron CLARAS y por qué?.1",¿Cree que alguna pregunta es inapropiada?.1,"En el caso de que haya respondido SÍ, ¿cuál/es no le parecieron APROPIADAS y por qué?",¿Considera que se podrían hacer otras preguntas que aporten información valiosa a lo que se intenta estudiar?.1,"En el caso de que haya respondido SÍ, ¿cuál/es?.1",¿Le gustaría agregar otro comentario?.1,provincia_residencia,consentimiento_informado
9/19/2023 21:49:53,Sí,41.0,Femenino,4.0,Licenciatura de Grado,,Lic. en Psicología,,30.0,"Ámbito Privado, Obra Social o Prepaga",Terapias Cognitivas/Comportamentales,,,"Terapia Cognitiva, Terapia de Aceptación y Compromiso, Emdr",,,6.0,7.0,6.0,4.0,0.0,7.0,5.0,2.0,7.0,3.0,7.0,6.0,3.0,7.0,7.0,7.0,8.0,8.0,0.0,8.0,1.0,8.0,4.0,3.0,8.0,8.0,3.0,1.0,6.0,1.0,5.0,1.0,8.0,1.0,1.0,7.0,1.0,1.0,3.0,,,,,,,,Privada,,,,,,,,Provincia de Buenos Aires,7.0
9/19/2023 21:56:34,Sí,45.0,Femenino,10.0,Licenciatura de Grado,,Lic. en Psicología,,14.0,Ámbito Privado,Psicoanálisis,,Lacaniano,,,,7.0,7.0,7.0,1.0,7.0,7.0,7.0,4.0,7.0,4.0,7.0,7.0,7.0,1.0,4.0,4.0,7.0,7.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,,,,,,,,Pública,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),4.0
9/19/2023 22:17:16,Sí,40.0,Femenino,15.0,Licenciatura de Grado,Lic en psicología ,Lic. en Psicología,,30.0,Ámbito Privado,Ecléctico (más de una de estas opciones),,,,,"Psicoanálisis, Psicoanálisis vincular ",7.0,7.0,7.0,6.0,0.0,7.0,7.0,6.0,7.0,4.0,7.0,7.0,4.0,1.0,4.0,4.0,7.0,7.0,7.0,0.0,4.0,4.0,4.0,4.0,7.0,0.0,8.0,4.0,4.0,1.0,7.0,0.0,0.0,0.0,8.0,6.0,4.0,0.0,4.0,,,,,,,,Pública,,,,,,,,Córdoba,7.0
9/19/2023 22:23:37,Sí,33.0,Femenino,5.0,Licenciatura de Grado,,Lic. en Psicología,,14.0,"Ámbito Privado, Obra Social o Prepaga",Enfoque modular transformacional,,,,,,4.0,5.0,0.0,1.0,2.0,4.0,6.0,1.0,4.0,4.0,4.0,7.0,4.0,1.0,1.0,7.0,7.0,5.0,1.0,4.0,7.0,7.0,7.0,5.0,5.0,7.0,4.0,4.0,7.0,5.0,1.0,1.0,1.0,4.0,6.0,5.0,1.0,1.0,1.0,,,,,,,,Pública,,,,,,,Sentí que las primeras preguntas estaban muy dirigidas hacia la terapia basada en la evidencia. Las últimas están más dirigidas a detectar vicios del sentido común vinculados a lo que sería importante para el resto de las terapias. ,Córdoba,4.0
9/19/2023 22:26:51,Sí,35.0,Masculino,2.0,Licenciatura de Grado,,Lic. en Psicología,,7.0,Ámbito Privado,Psicoanálisis,,Psicoanalisis relacional. Enfoque Modular Transformacional,,,,7.0,5.0,6.0,3.0,1.0,4.0,7.0,5.0,6.0,7.0,5.0,7.0,7.0,3.0,5.0,6.0,8.0,8.0,7.0,7.0,0.0,7.0,4.0,7.0,7.0,6.0,4.0,5.0,4.0,2.0,1.0,3.0,4.0,2.0,1.0,5.0,2.0,0.0,4.0,,,,,,,,Pública,,,,,,,Mi concepción de metodo cientifico se acerca a la planteada por Edgard Morin por lo que si considero que haya un metodo cientifico que diferencia este saber de otros  pero no necesariamente las caracteristicas del metodo cientifico son las planteadas por el positivismo heredero de visiones de Newton y Descartes.,Córdoba,7.0
9/19/2023 22:29:38,Sí,34.0,Femenino,1.6,Carrera de Especialización,Posgrado en psicoanálisis en curso,Lic. en Psicología,,40.0,Ámbito Privado,Psicoanálisis,,Freudiano,,,,4.0,7.0,7.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,0.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,7.0,,,,,,,,Privada,,,,,,,,Provincia de Buenos Aires,4.0
9/19/2023 22:36:42,Sí,41.0,Femenino,10.0,Licenciatura de Grado,,Lic. en Psicología,,15.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Análisis Conductual Aplicado, Terapia Cognitiva, Terapia de Aceptación y Compromiso",,,4.0,6.0,7.0,7.0,7.0,5.0,7.0,1.0,4.0,1.0,7.0,7.0,4.0,4.0,7.0,7.0,4.0,1.0,1.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,7.0,3.0,4.0,3.0,1.0,1.0,7.0,3.0,3.0,0.0,5.0,,,,,,,,Pública,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),3.0
9/19/2023 22:39:50,Sí,45.0,Masculino,16.0,Licenciatura de Grado,,Lic. en Psicología,,32.0,Ámbito Privado,Psicoanálisis,,Psicoanálisis Relacional,,,,6.0,7.0,6.0,6.0,4.0,6.0,6.0,5.0,3.0,3.0,4.0,7.0,5.0,3.0,5.0,7.0,7.0,4.0,2.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,1.0,2.0,0.0,7.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,5.0,,,,,,,,Pública,,,,,,,"No han preguntado sobre cuestiones claves de la clínica, como la relación terapéutica, los sueños, la transferencia, contratransferencia... ",San Luis,5.0
9/19/2023 22:41:37,Sí,41.0,Masculino,17.0,Licenciatura de Grado,,Lic. en Psicología,,50.0,Ámbito Privado,Psicoanálisis,,Escuelas del Self,,,,6.0,7.0,7.0,1.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,7.0,5.0,1.0,6.0,6.0,7.0,4.0,1.0,1.0,1.0,6.0,6.0,6.0,8.0,0.0,7.0,4.0,7.0,7.0,7.0,4.0,4.0,4.0,1.0,7.0,1.0,4.0,4.0,,,,,,,,Privada,,,,,,,,Santa Fe,4.0
9/19/2023 22:48:27,Sí,29.0,Femenino,2.3,Licenciatura de Grado,,Lic. en Psicología,,15.0,Ámbito Privado,Psicoanálisis,,Lacaniano,,,,1.0,5.0,3.0,1.0,2.0,7.0,7.0,1.0,7.0,5.0,6.0,5.0,5.0,1.0,5.0,3.0,8.0,8.0,1.0,4.0,1.0,8.0,4.0,2.0,8.0,7.0,4.0,7.0,5.0,0.0,7.0,8.0,0.0,5.0,8.0,7.0,1.0,8.0,7.0,,,,,,,,Pública,,,,,,,,Santa Fe,7.0
9/19/2023 22:52:02,Sí,42.0,Femenino,4.0,Licenciatura de Grado,,Lic. en Psicología,,20.0,Ámbito Privado,Enfoque modular,,,,,,5.0,7.0,3.0,3.0,3.0,1.0,5.0,1.0,4.0,1.0,5.0,7.0,6.0,1.0,4.0,6.0,8.0,4.0,4.0,4.0,4.0,5.0,1.0,4.0,4.0,8.0,0.0,5.0,4.0,0.0,7.0,8.0,4.0,0.0,4.0,2.0,4.0,8.0,4.0,,,,,,,,Pública,,,,,,,,Córdoba,7.0
9/19/2023 22:53:32,Sí,42.0,Femenino,14.0,Licenciatura de Grado,Lic. En Psicología ,Lic. en Psicología,,30.0,Ámbito Privado,Ecléctico (más de una de estas opciones),,,,,"Humanista, Psicoanálisis, Sexología clínica ",4.0,7.0,6.0,2.0,7.0,6.0,7.0,4.0,4.0,5.0,4.0,6.0,6.0,1.0,4.0,5.0,5.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,6.0,4.0,0.0,4.0,4.0,7.0,1.0,4.0,3.0,4.0,7.0,6.0,0.0,5.0,,,,,,,,Privada,,,,,,,,Mendoza,7.0
9/19/2023 22:53:46,Sí,27.0,Femenino,0.5,Licenciatura de Grado,,Lic. en Psicología,,20.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Terapia Cognitiva, Terapia de Conducta, Terapia de Aceptación y Compromiso, Terapia basada en Mindfulness",,,6.0,6.0,6.0,5.0,4.0,6.0,6.0,6.0,1.0,4.0,6.0,7.0,4.0,4.0,6.0,6.0,7.0,7.0,0.0,6.0,7.0,7.0,5.0,7.0,7.0,6.0,6.0,5.0,4.0,3.0,5.0,3.0,6.0,1.0,4.0,6.0,4.0,0.0,5.0,,,,,,,,Pública,,,,,,,,Neuquén,7.0
9/19/2023 22:54:28,Sí,44.0,Femenino,18.0,Licenciatura de Grado,,Lic. en Psicología,,40.0,"Ámbito Público (hospital u otro), Ámbito Privado, Obra Social o Prepaga",Psicoanálisis,,"Lacaniano, Posfreudiano",,,,4.0,7.0,7.0,1.0,4.0,7.0,7.0,0.0,7.0,4.0,5.0,7.0,4.0,0.0,4.0,4.0,5.0,6.0,6.0,4.0,8.0,6.0,4.0,3.0,6.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,7.0,,,,,,,,Pública,,,,,,,,Córdoba,7.0
9/19/2023 22:58:54,Sí,36.0,Femenino,8.0,Carrera de Especialización,Psicoterapia sistémica ,Lic. en Psicología,,25.0,Ámbito Privado,Sistémica,,,,,,6.0,7.0,7.0,6.0,5.0,3.0,6.0,3.0,5.0,2.0,5.0,7.0,4.0,4.0,6.0,7.0,4.0,4.0,4.0,4.0,5.0,6.0,2.0,6.0,7.0,7.0,6.0,7.0,7.0,5.0,5.0,1.0,4.0,4.0,4.0,7.0,1.0,1.0,7.0,,,,,,,,Privada,,,,,,,,Córdoba,5.0
9/19/2023 23:08:54,Sí,37.0,Femenino,12.0,Licenciatura de Grado,,Lic. en Psicología,,30.0,"Ámbito Privado, Obra Social o Prepaga",Ecléctico (más de una de estas opciones),,,,,"Psicodinámica, Psicoanálisis",7.0,7.0,4.0,0.0,0.0,4.0,3.0,0.0,7.0,7.0,6.0,7.0,7.0,1.0,4.0,5.0,4.0,4.0,4.0,0.0,4.0,6.0,4.0,4.0,5.0,4.0,4.0,5.0,0.0,0.0,7.0,4.0,0.0,0.0,4.0,1.0,4.0,0.0,4.0,,,,,,,,Pública,,,,,,,,Santa Fe,1.0
9/19/2023 23:13:03,Sí,35.0,Femenino,9.0,Licenciatura de Grado,Licenciada en psicología ,Lic. en Psicología,,40.0,Ámbito Privado,Psicoanálisis,,Psicodinámica,,,,7.0,7.0,7.0,4.0,5.0,7.0,6.0,5.0,5.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,5.0,8.0,8.0,8.0,8.0,5.0,7.0,8.0,8.0,7.0,5.0,4.0,5.0,7.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,,,,,,,,Pública,,,,,,,,Córdoba,6.0
9/19/2023 23:14:35,Sí,32.0,Femenino,3.0,Licenciatura de Grado,,Lic. en Psicología,,18.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Terapia Cognitiva, Terapia de Aceptación y Compromiso",,,6.0,7.0,6.0,4.0,5.0,3.0,7.0,4.0,4.0,4.0,7.0,4.0,1.0,4.0,7.0,5.0,7.0,4.0,4.0,7.0,4.0,4.0,1.0,4.0,7.0,7.0,4.0,0.0,4.0,0.0,3.0,1.0,1.0,3.0,4.0,5.0,1.0,0.0,4.0,,,,,,,,Privada,,,,,,,,Corrientes,7.0
9/19/2023 23:17:26,Sí,46.0,Femenino,20.0,Licenciatura de Grado,,Lic. en Psicología,,30.0,Ámbito Privado,Enfoque modular transformacional,,,,,,6.0,4.0,6.0,2.0,2.0,5.0,4.0,4.0,5.0,3.0,6.0,6.0,5.0,3.0,6.0,7.0,4.0,3.0,3.0,4.0,6.0,7.0,6.0,6.0,7.0,7.0,4.0,6.0,7.0,6.0,7.0,4.0,7.0,1.0,4.0,7.0,4.0,7.0,4.0,,,,,,,,Pública,,,,,,,,Córdoba,7.0
9/19/2023 23:21:55,Sí,51.0,Femenino,15.0,Licenciatura de Grado,,Lic. en Psicología,,40.0,Ámbito Privado,Psicoanálisis,,Lacaniano,,,,7.0,7.0,7.0,1.0,1.0,7.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,1.0,4.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,8.0,8.0,8.0,8.0,7.0,4.0,4.0,7.0,8.0,8.0,8.0,8.0,1.0,4.0,8.0,4.0,,,,,,,,Pública,,,,,,,"No considero que haya UN tipo de método científico, lo que no descarta que se exija rigurosidad epistemica y psicopatologica y posición etica",Córdoba,4.0
9/19/2023 23:23:20,Sí,27.0,Masculino,5.0,Carrera de Especialización,,Lic. en Psicología,,50.0,"Ámbito Público (hospital u otro), Ámbito Privado",Terapias Cognitivas/Comportamentales,,,"Análisis Conductual Aplicado, Terapia Racional Emotiva, Terapia Cognitiva, Terapia de Conducta, Terapia de Aceptación y Compromiso",,,7.0,7.0,7.0,4.0,0.0,0.0,4.0,5.0,7.0,4.0,5.0,7.0,5.0,4.0,7.0,7.0,7.0,5.0,6.0,5.0,7.0,7.0,4.0,7.0,7.0,7.0,3.0,7.0,4.0,1.0,5.0,1.0,7.0,1.0,1.0,4.0,1.0,0.0,1.0,,,,,,,,Privada,,,,,,,,La Rioja,6.0
9/19/2023 23:25:22,Sí,25.0,Femenino,2.0,Carrera de Especialización,,Lic. en Psicología,,10.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Terapia Cognitiva, Terapia de Aceptación y Compromiso",,,7.0,7.0,6.0,0.0,5.0,6.0,4.0,6.0,4.0,4.0,7.0,7.0,2.0,1.0,6.0,6.0,7.0,4.0,0.0,7.0,7.0,7.0,2.0,7.0,7.0,7.0,1.0,5.0,5.0,0.0,5.0,1.0,4.0,1.0,3.0,3.0,1.0,7.0,3.0,,,,,,,,Privada,,,,,,,,Córdoba,7.0
9/19/2023 23:32:29,Sí,28.0,Femenino,1.6,Licenciatura de Grado,,Lic. en Psicología,,15.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,Terapia Cognitiva,,,7.0,7.0,4.0,5.0,0.0,0.0,5.0,0.0,6.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,0.0,4.0,6.0,7.0,6.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,5.0,1.0,0.0,4.0,1.0,5.0,4.0,,,,,,,,Pública,,,,,,,,Jujuy,6.0
9/20/2023 0:06:03,Sí,42.0,Masculino,9.0,Máster,,Lic. en Psicología,Licenciado en psicología ,20.0,Ámbito Privado,Conductual ,,,,,,7.0,5.0,6.0,3.0,1.0,0.0,5.0,4.0,4.0,4.0,5.0,5.0,2.0,3.0,4.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,6.0,4.0,6.0,6.0,2.0,2.0,1.0,7.0,1.0,4.0,1.0,1.0,0.0,2.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,7.0
9/20/2023 0:20:59,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/2023 1:38:21,Sí,25.0,Femenino,0.6,Licenciatura de Grado,,Lic. en Psicología,,10.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Terapia Cognitiva, Terapia de Aceptación y Compromiso, Terapia Dialéctico Conductual",,,6.0,2.0,5.0,5.0,1.0,0.0,5.0,1.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,7.0,7.0,5.0,7.0,7.0,5.0,6.0,5.0,7.0,7.0,3.0,3.0,4.0,5.0,0.0,3.0,0.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,,,,,,,,Pública,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),7.0
9/20/2023 3:38:45,Sí,31.0,Femenino,6.4,Carrera de Especialización,Carrera de especialización en psicología con orientación sistémica ,Lic. en Psicología,,10.0,Ámbito Privado,Sistémica,,,,,,5.0,5.0,6.0,3.0,7.0,6.0,7.0,5.0,7.0,3.0,7.0,7.0,1.0,2.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,6.0,2.0,2.0,4.0,4.0,6.0,4.0,,,,,,,,Pública,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),7.0
9/20/2023 7:17:01,Sí,32.0,Masculino,6.2,Licenciatura de Grado,,Lic. en Psicología,,35.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Análisis Conductual Aplicado, Terapia Dialéctico Conductual",,,5.0,6.0,4.0,3.0,4.0,0.0,5.0,1.0,4.0,4.0,5.0,6.0,1.0,3.0,5.0,6.0,6.0,0.0,4.0,7.0,6.0,6.0,4.0,5.0,6.0,0.0,3.0,4.0,4.0,1.0,4.0,4.0,6.0,1.0,0.0,5.0,1.0,0.0,4.0,,,,,,,,Pública,,,,,,,"Yo espero que les sirvan las respuestas, pero realmente los items están muy raros. Varias preguntas no tienen mucho que ver con una escala likert, trate de elegir lo que mas se acercaba a mi respuesta? Pero en muchas fue por aproximación en el mejor caso posible.",Ciudad Autónoma de Buenos Aires (CABA),7.0
9/20/2023 7:38:35,Sí,29.0,Femenino,2.0,Carrera de Especialización,Especiaoista en terapia sistemica. Posgrado en sexologia clinica,Lic. en Psicología,,40.0,Ámbito Privado,Sistémica,,,,,,3.0,7.0,4.0,4.0,4.0,7.0,5.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,4.0,4.0,4.0,7.0,5.0,5.0,4.0,6.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,5.0,5.0,0.0,4.0,,,,,,,,Privada,,,,,,,,Salta,3.0
9/20/2023 8:23:22,Sí,45.0,Masculino,8.8,Licenciatura de Grado,,Lic. en Psicología,,24.0,Ámbito Privado,Psicoanálisis,,"Lacaniano, Freudiano, Posfreudiano",,,,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,4.0,4.0,0.0,7.0,5.0,5.0,6.0,5.0,6.0,0.0,5.0,6.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,,,,,,,,Pública,,,,,,,,Córdoba,7.0
9/20/2023 8:44:42,Sí,38.0,Femenino,4.0,Licenciatura de Grado,,Lic. en Psicología,,28.0,"Ámbito Privado, Obra Social o Prepaga",Terapias Cognitivas/Comportamentales,,,Terapia de Aceptación y Compromiso,,,6.0,4.0,6.0,3.0,1.0,6.0,4.0,2.0,5.0,5.0,5.0,6.0,4.0,6.0,7.0,5.0,7.0,5.0,6.0,7.0,4.0,6.0,3.0,7.0,6.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,Privada,,,,,,,,Provincia de Buenos Aires,3.0
9/20/2023 9:53:37,Sí,34.0,Femenino,3.0,Carrera de Especialización,,Lic. en Psicología,,30.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,Terapia Cognitiva,,,6.0,4.0,4.0,5.0,1.0,0.0,4.0,5.0,5.0,2.0,5.0,5.0,5.0,2.0,6.0,4.0,8.0,8.0,8.0,8.0,8.0,7.0,4.0,8.0,5.0,5.0,8.0,5.0,4.0,3.0,5.0,8.0,8.0,8.0,8.0,6.0,2.0,8.0,5.0,,,,,,,,Privada,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),5.0
9/20/2023 10:05:11,Sí,35.0,Femenino,9.0,Carrera de Especialización,,Lic. en Psicología,,30.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Terapia Cognitiva, Terapia de Aceptación y Compromiso",,,7.0,7.0,5.0,4.0,0.0,4.0,2.0,6.0,7.0,3.0,7.0,7.0,4.0,4.0,5.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,7.0
9/20/2023 10:08:56,Sí,23.0,Femenino,1.0,Licenciatura de Grado,,Lic. en Psicología,,20.0,"Ámbito Público (hospital u otro), Ámbito Privado",Psicoanálisis,,Posfreudiano,,,,4.0,4.0,4.0,7.0,0.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,5.0,6.0,6.0,4.0,3.0,1.0,1.0,4.0,4.0,4.0,8.0,7.0,7.0,6.0,6.0,4.0,7.0,4.0,4.0,1.0,1.0,7.0,1.0,3.0,7.0,,,,,,,,Privada,,,,,,,,Chaco,7.0
9/20/2023 10:20:30,Sí,25.0,Femenino,1.6,Licenciatura de Grado,,Lic. en Psicología,,40.0,Ámbito Privado,Ecléctico (más de una de estas opciones),,,,,"Humanista, Terapias Cognitivas/Comportamentales, Sistémica",7.0,5.0,6.0,6.0,3.0,7.0,6.0,2.0,7.0,2.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,6.0,7.0,6.0,6.0,2.0,1.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,,,,,,,,Privada,,,,,,,No,Ciudad Autónoma de Buenos Aires (CABA),7.0
9/20/2023 13:19:00,Sí,28.0,Femenino,0.9,Licenciatura de Grado,,Lic. en Psicología,,10.0,Ámbito Privado,Psicoanálisis,,Lacaniano,,,,3.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,6.0,4.0,6.0,6.0,4.0,5.0,5.0,6.0,6.0,4.0,5.0,4.0,3.0,4.0,6.0,6.0,5.0,7.0,4.0,7.0,4.0,4.0,6.0,4.0,5.0,4.0,4.0,5.0,6.0,0.0,4.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,7.0
9/20/2023 13:46:38,Sí,48.0,Femenino,18.0,Carrera de Especialización,,Lic. en Psicología,,35.0,Ámbito Público (hospital u otro),Psicoanálisis,,EMT ,,,,6.0,7.0,7.0,3.0,3.0,5.0,4.0,4.0,6.0,5.0,6.0,6.0,7.0,4.0,6.0,6.0,7.0,6.0,4.0,6.0,5.0,7.0,5.0,6.0,7.0,4.0,4.0,5.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,,,,,,,,Pública,,,,,,,,Córdoba,6.0
9/20/2023 13:53:34,Sí,37.0,Femenino,9.0,Carrera de Especialización,,Lic. en Psicología,,45.0,Ámbito Privado,Psicoanálisis,,Lacaniano,,,,4.0,4.0,2.0,0.0,5.0,7.0,6.0,3.0,7.0,3.0,7.0,7.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,5.0,2.0,2.0,6.0,4.0,6.0,7.0,0.0,4.0,6.0,1.0,1.0,1.0,6.0,1.0,6.0,0.0,4.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,7.0
9/20/2023 13:56:09,Sí,30.0,Femenino,5.3,Concurrencia completa,,Lic. en Psicología,,15.0,Todas las anteriores ,Psicoanálisis,,Posfreudiano,,,,3.0,6.0,5.0,5.0,6.0,4.0,7.0,0.0,5.0,0.0,7.0,5.0,6.0,2.0,4.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,7.0,7.0,4.0,7.0,7.0,4.0,8.0,8.0,8.0,7.0,7.0,4.0,8.0,7.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,4.0
9/20/2023 14:40:17,Sí,33.0,Femenino,4.0,Licenciatura de Grado,,Lic. en Psicología,,26.0,"Ámbito Privado, Obra Social o Prepaga",ENFOQUE MODULAR TRANSFORMACIONAL,,,,,,6.0,6.0,6.0,3.0,4.0,7.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,6.0,8.0,0.0,2.0,0.0,0.0,8.0,4.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,4.0,7.0,4.0,6.0,1.0,4.0,,,,,,,,Pública,,,,,,,,Córdoba,7.0
9/20/2023 14:56:01,Sí,27.0,Femenino,3.0,Licenciatura de Grado,,Lic. en Psicología,,40.0,Ámbito Privado,Psicoanálisis,,"Lacaniano, Freudiano",,,,3.0,1.0,6.0,3.0,1.0,7.0,7.0,4.0,7.0,1.0,6.0,6.0,5.0,1.0,3.0,7.0,8.0,2.0,1.0,4.0,1.0,5.0,6.0,4.0,8.0,4.0,6.0,6.0,1.0,0.0,7.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,4.0,,,,,,,,Pública,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),6.0
9/20/2023 15:01:11,Sí,33.0,Femenino,6.0,Licenciatura de Grado,,Lic. en Psicología,,40.0,"Ámbito Privado, Obra Social o Prepaga",Psicoanálisis,,Freudiano,,,,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,7.0,5.0,3.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,4.0,5.0,4.0,5.0,5.0,7.0,0.0,7.0,,,,,,,,Privada,,,,,,,,Provincia de Buenos Aires,7.0
